,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
6490,368,500.0,2011-04-04,Adb,1783,DWE,34.51685906,-9.15801576,Kwa Yusto Gang'Oro,0,Rufiji,Mfungati,Iringa,11,4,Njombe,Imalinyi,45,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
9026,15669,0.0,2011-04-04,,0,,33.90038959,-9.34006984,Mpanda,0,Lake Nyasa,Mpanda,Mbeya,12,4,Rungwe,Itete,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
42892,55936,0.0,2011-04-04,Water,0,Commu,35.99855942,-6.24248033,Shule Ya Msingi Chololo,0,Wami / Ruvu,Muungano,Dodoma,1,5,Dodoma Urban,Kikombo,0,True,GeoData Consultants Ltd,VWC,Chol,False,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
27703,12196,0.0,2011-04-04,Dioce,0,Commu,35.83847708,-6.23857946,Bomba La Upepo,0,Wami / Ruvu,Lusinde,Dodoma,1,5,Dodoma Urban,Ngh'ong'ona,0,True,GeoData Consultants Ltd,VWC,Ngho,False,0,windmill,wind-powered,wind-powered,private operator,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
46452,35927,500.0,2011-04-04,Wua,1801,WUA,34.5534812,-9.15835136,Kwa Filimoni Chaula,0,Rufiji,Kalenga,Iringa,11,4,Njombe,Imalinyi,45,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,2006,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
832,13739,0.0,2011-04-04,,0,,34.29404859,-8.64740104,Kwa Msemwa,0,Rufiji,Kifaru,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
15518,61914,200.0,2011-04-04,W.B,1090,WB,37.04212453,-5.96788293,Kwa Mtie,0,Wami / Ruvu,Usitu,Morogoro,5,1,Kilosa,Chakwale,150,True,GeoData Consultants Ltd,VWC,,True,2004,afridev,afridev,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
33200,37961,0.0,2011-04-04,,0,,34.25901773,-8.61460388,Kwa Funjiro,0,Rufiji,Jitegemee,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non functional
8683,10503,1500.0,2011-04-04,District Council,2177,DWE,34.44198214,-9.1927729,Kwa Yoel Lulabdala,0,Rufiji,Ikanga,Iringa,11,4,Njombe,Wangama,125,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
7422,23577,0.0,2011-04-04,,0,,34.25845929,-8.60664263,Kwa Mhangala,0,Rufiji,Tembo,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non functional
30966,52671,0.0,2011-04-04,,0,,33.24520125,-9.29817715,Kwa Dackson,0,Lake Nyasa,Kabula,Mbeya,12,5,Ileje,Ndola,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
20729,58705,0.0,2011-04-04,,0,,34.2603997,-8.61015815,Kwa Nyeta,0,Rufiji,Jitegemee,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non functional
58096,69603,1000.0,2011-04-04,Rc Church,2157,RC CHURCH,34.40839815,-9.19860852,Zahanati,0,Rufiji,Ngongomi,Iringa,11,4,Njombe,Wangama,80,True,GeoData Consultants Ltd,VWC,imalilo water supply scheme,True,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
39178,60800,500.0,2011-04-04,Adb,1741,DWE,34.54621386,-9.14533697,Kijiweni,0,Rufiji,Mwalivale,Iringa,11,4,Njombe,Imalinyi,75,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
56248,53610,0.0,2011-04-04,Water,0,Commu,35.91322266,-6.25101725,Kwa Ezekiel Kayamba,0,Wami / Ruvu,Lusinde,Dodoma,1,5,Dodoma Urban,Ngh'ong'ona,0,True,GeoData Consultants Ltd,VWC,Mapi,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
25041,40814,0.0,2011-04-04,,0,,34.31057568,-8.68094292,Rujewa Mission,0,Rufiji,Santa Maria A,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
49425,43451,1000.0,2011-04-04,Rc Church,2163,RC CHURCH,34.41356091,-9.20227978,Kwa Bitusi Sanga,0,Rufiji,Kibena,Iringa,11,4,Njombe,Wangama,150,True,GeoData Consultants Ltd,VWC,imalilo water supply scheme,True,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
45411,19122,0.0,2011-04-04,World Bank,0,DWE,35.75726268,-4.62013304,Shule Ya Secondari,0,Internal,Kambi Ya Fisi,Dodoma,1,1,Kondoa,Soera,0,True,GeoData Consultants Ltd,VWC,Buku,False,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
33150,8299,0.0,2011-04-04,Wananchi,1933,wananchi,34.49206786,-9.17737693,Secondary Bwenini,0,Rufiji,Ihalafu,Iringa,11,3,Njombe,Wangama,350,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
29511,12719,1500.0,2011-04-04,District Council,2194,DWE,34.44567353,-9.19392631,Kwa Sef Mbilinyi,0,Rufiji,Ikanga,Iringa,11,4,Njombe,Wangama,75,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
2156,40265,3600.0,2011-04-04,Wananchi,1923,wananchi,34.48606352,-9.16867607,Kwa Nick Kofiwa,0,Rufiji,Utunidza,Iringa,11,3,Njombe,Wangama,50,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35081,9232,0.0,2011-04-04,Government Of Tanzania,1237,DWE,38.31352824,-4.8408941,Kwa Mzee Sheehumo,0,Pangani,Machame,Tanga,4,1,Lushoto,Ubiri,1,True,GeoData Consultants Ltd,VWC,Ilente streem,True,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
11210,54686,0.0,2011-04-04,,0,,33.25749148,-9.34435005,Mikahawani,0,Lake Nyasa,Ishinga,Mbeya,12,5,Ileje,Ndola,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
24607,58800,0.0,2011-04-04,Government Of Tanzania,0,DWE,35.83345882,-6.24307598,Kwa Ndahani,0,Wami / Ruvu,Nyerere,Dodoma,1,5,Dodoma Urban,Ngh'ong'ona,0,True,GeoData Consultants Ltd,VWC,Ngho,False,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
337,40592,1000.0,2011-04-04,Rc Church,2179,RC CHURCH,34.41769364,-9.21264691,Kwa Leyndi Chengula,0,Rufiji,Ilulu A,Iringa,11,4,Njombe,Wangama,75,True,GeoData Consultants Ltd,VWC,imalilo water supply scheme,True,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
24591,44720,1500.0,2011-04-04,District Council,2181,DWE,34.43799671,-9.18682556,Kwa Anna Guvila,0,Rufiji,Ikanga,Iringa,11,3,Njombe,Wangama,48,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
57850,29448,0.0,2011-04-04,Ki,1105,Ki,36.96781775,-5.97706785,Songambele,0,Wami / Ruvu,Songambele,Morogoro,5,1,Kilosa,Chakwale,120,True,GeoData Consultants Ltd,VWC,,True,1995,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
19566,61532,500.0,2011-04-04,Adb,1768,DWE,34.55257371,-9.15481776,Kwa Eliasi Msigala,0,Rufiji,Kalenga,Iringa,11,4,Njombe,Imalinyi,45,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
22797,2374,200.0,2011-04-04,W.B,1003,WB,37.07092115,-5.97169721,Kwa Manyenze,0,Wami / Ruvu,Masuguru,Morogoro,5,1,Kilosa,Chakwale,120,True,GeoData Consultants Ltd,VWC,,True,2004,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
32739,5128,3600.0,2011-04-04,Government Of Tanzania,1962,DWE,34.47986812,-9.17079594,Kwa Erasto Vegula,0,Rufiji,Utunidza,Iringa,11,3,Njombe,Wangama,25,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
53634,54400,0.0,2011-04-04,Tasaf,0,DWE,35.77322989,-4.62126941,Kwa Buki,0,Internal,Alagwa,Dodoma,1,1,Kondoa,Soera,0,True,GeoData Consultants Ltd,VWC,Buku,False,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
7575,69587,500.0,2011-04-04,Danida,1783,DWE,34.51998887,-9.15862445,Kwa Jose Mbilinyi,0,Rufiji,Mfungati,Iringa,11,4,Njombe,Imalinyi,75,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,1993,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
6749,21272,0.0,2011-04-04,,0,,34.31490526,-8.67820272,Kwa Mzee Kitalima,0,Rufiji,Ng'Ambo Ya Mferejini B,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
46132,47770,0.0,2011-04-04,Government Of Tanzania,0,DWE,33.450788300000006,-8.752594699999998,Sokoni,0,Lake Rukwa,Isangati B,Mbeya,12,2,Mbeya Rural,Ihango,0,True,GeoData Consultants Ltd,WUG,,False,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
29704,8958,0.0,2011-04-04,Water,0,Commu,35.98786376,-6.21826695,Kwa Tangoo,0,Wami / Ruvu,Mnadani,Dodoma,1,5,Dodoma Urban,Kikombo,0,True,GeoData Consultants Ltd,VWC,Kiko,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
49933,36278,0.0,2011-04-04,,0,,34.25122544,-8.61257319,Kwa Mzee Boni,0,Rufiji,Zimamoto,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non functional
34750,54362,1500.0,2011-04-04,District Council,2176,DWE,34.43907786,-9.18803694,Kwa Eliuta Mbilinyi,0,Rufiji,Ikanga,Iringa,11,3,Njombe,Wangama,30,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
5072,20937,0.0,2011-04-04,Government Of Tanzania,0,Centr,35.80752399,-4.59925346,Masange Kati,0,Internal,Masange,Dodoma,1,1,Kondoa,Masange,0,True,GeoData Consultants Ltd,VWC,Masa,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
55038,2163,0.0,2011-04-04,Water,0,Commu,35.9982458,-6.21824826,Kwa Sara,0,Wami / Ruvu,Amani,Dodoma,1,5,Dodoma Urban,Kikombo,0,True,GeoData Consultants Ltd,VWC,Kiko,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
50808,24385,0.0,2011-04-04,Government Of Tanzania,1190,DWE,38.31161399,-4.8522078,Miegeo Primary School,0,Pangani,Kwemaluli,Tanga,4,1,Lushoto,Ubiri,1,True,GeoData Consultants Ltd,VWC,Ilente streem,True,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
21474,59542,1000.0,2011-04-04,Rc Church,2197,RC CHURCH,34.41027311,-9.20517615,Shuleni,0,Rufiji,Ilulu B,Iringa,11,4,Njombe,Wangama,500,True,GeoData Consultants Ltd,VWC,imalilo water supply scheme,True,2000,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
34737,30146,0.0,2011-04-04,Government Of Tanzania,0,DWE,35.83429351,-6.24233921,Shule Ya Msingi Nghong'Onha,0,Wami / Ruvu,Lusinde,Dodoma,1,5,Dodoma Urban,Ngh'ong'ona,0,True,GeoData Consultants Ltd,VWC,Ngho,False,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,other,other,non functional
12803,22072,0.0,2011-04-04,,0,,33.89560501,-9.2947819,Kifunda,0,Lake Nyasa,Kifunda,Mbeya,12,4,Rungwe,Lufilyo,0,True,GeoData Consultants Ltd,Parastatal,K,,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
26774,8212,200.0,2011-04-04,W.B,1005,WB,37.06914763,-5.96309611,Kwa Muhadu,0,Wami / Ruvu,Masuguru,Morogoro,5,1,Kilosa,Chakwale,120,True,GeoData Consultants Ltd,VWC,,True,2004,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
34658,4780,0.0,2011-04-04,Government Of Tanzania,1049,DWE,38.30166054,-4.8532689000000016,Kwa Mzee Rajabu Singano,0,Pangani,Kweganga,Tanga,4,1,Lushoto,Ubiri,1,True,GeoData Consultants Ltd,VWC,,True,1981,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
18444,71992,0.0,2011-04-04,Government Of Tanzania,1073,DWE,38.29959791,-4.854049400000001,Kwa Mzee Mohamed Saidi,0,Pangani,Kweganga,Tanga,4,1,Lushoto,Ubiri,1,True,GeoData Consultants Ltd,VWC,Ilente streem,True,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
14267,6486,0.0,2011-04-04,Cbhi,0,DWE,35.74546602,-4.53380945,Hado,0,Internal,Hado,Dodoma,1,1,Kondoa,Bereko,0,True,GeoData Consultants Ltd,VWC,Masa,False,0,swn 80,swn 80,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
34498,47533,0.0,2011-04-04,Government Of Tanzania,0,Centr,35.77755873,-4.66607474,Humai Kati,0,Internal,Humai Kati,Dodoma,1,1,Kondoa,Soera,0,True,GeoData Consultants Ltd,VWC,Huma,False,0,climax,other motorpump,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
24978,63433,0.0,2011-04-04,,0,,33.24069962,-9.30784568,Kwa Kandonga,0,Lake Nyasa,Ndola,Mbeya,12,5,Ileje,Ndola,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
46621,9161,0.0,2011-04-04,,0,,34.30163764,-8.67068493,Kanisani Kkkt,0,Rufiji,Mpakani,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non functional
43087,6712,0.0,2011-04-04,,0,,33.223263800000005,-9.35543381,Centre,0,Lake Nyasa,Mbhututu,Mbeya,12,5,Ileje,Ndola,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,unknown,unknown,unknown,unknown,river,river/lake,surface,communal standpipe,communal standpipe,non functional
58827,29317,0.0,2011-04-04,Roman,0,Commu,35.92297178,-6.054660299999999,Kwa Chikumbii,0,Wami / Ruvu,Azimio,Dodoma,1,5,Dodoma Urban,Ipala,0,True,GeoData Consultants Ltd,VWC,,False,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
29963,55106,0.0,2011-04-04,,0,,33.90051489,-9.34684842,Lusungo,0,Lake Nyasa,Lusungo,Mbeya,12,4,Rungwe,Itete,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
8600,43926,0.0,2011-04-04,,0,,33.89467638,-9.34363582,Lusungo,0,Lake Nyasa,Lusungo,Mbeya,12,4,Rungwe,Itete,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
14404,22889,0.0,2011-04-04,Ki,1103,Ki,36.96801557,-5.97695967,Sokoni,0,Wami / Ruvu,Sokoni,Morogoro,5,1,Kilosa,Chakwale,150,True,GeoData Consultants Ltd,VWC,,True,1995,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
34957,27173,0.0,2011-04-04,Private Individual,0,Commu,35.98971101,-6.2175969,Kwa Rogers,0,Wami / Ruvu,Mnadani,Dodoma,1,5,Dodoma Urban,Kikombo,0,True,GeoData Consultants Ltd,VWC,,False,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49835,62954,0.0,2011-04-04,Government Of Tanzania,1176,DWE,38.31084308,-4.8548632000000005,Kwa Shemshuza,0,Pangani,Miegeo,Tanga,4,1,Lushoto,Ubiri,1,True,GeoData Consultants Ltd,VWC,Ilente streem,True,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
23297,25814,0.0,2011-04-04,,0,,34.30414949,-8.67105807,Kwa Robart,0,Rufiji,Msikitini,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non functional
49815,33743,0.0,2011-04-04,,0,,33.88865215,-9.32790187,Lukwego,0,Lake Nyasa,Lukwego,Mbeya,12,4,Rungwe,Itete,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
25000,56520,0.0,2011-04-04,Government Of Tanzania,0,DWE,33.45626131,-8.76016922,Mawazo Ntalilo,0,Lake Rukwa,Mbeye,Mbeya,12,2,Mbeya Rural,Ihango,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
53233,73651,1500.0,2011-04-04,District Council,2168,DWE,34.44393347,-9.19208198,Kwa Emilio Mbilinyi,0,Rufiji,Ikanga,Iringa,11,4,Njombe,Wangama,60,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
30777,14249,0.0,2011-04-04,,0,,34.25304412,-8.61389522,Kwa Batoni,0,Rufiji,Zimamoto,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non functional
21528,13647,0.0,2011-04-04,Water,0,Commu,35.92633364,-6.24372242,Kwa Mbande,0,Wami / Ruvu,Muongozo,Dodoma,1,5,Dodoma Urban,Ngh'ong'ona,0,True,GeoData Consultants Ltd,VWC,Mapi,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
870,72055,0.0,2011-04-04,Government Of Tanzania,1136,DWE,38.32007958,-4.8503710999999985,Msikitini,0,Pangani,Shugului,Tanga,4,1,Lushoto,Ubiri,1,True,GeoData Consultants Ltd,VWC,Ilente streem,True,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
12852,10807,0.0,2011-04-04,,0,,33.26375614,-9.35168182,Kwa Ghubi,0,Lake Nyasa,Igumila,Mbeya,12,5,Ileje,Ndola,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
23308,16931,0.0,2011-04-04,,0,,34.29818269,-8.65304964,Ofisini Ya Ccm,0,Rufiji,Tagamenda A,Mbeya,12,7,Mbarali,Ubaruku,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
34472,51110,500.0,2011-04-04,Wua,1785,WUA,34.57024279,-9.16294569,Kwa Msigala,0,Rufiji,Mhanga,Iringa,11,4,Njombe,Imalinyi,25,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,2006,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
18458,16156,0.0,2011-04-04,Government Of Tanzania,0,DWE,33.43970658,-8.75229536,Samson Mwakanandala,0,Lake Rukwa,Itaka,Mbeya,12,2,Mbeya Rural,Ihango,0,True,GeoData Consultants Ltd,WUA,,False,0,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,unknown,unknown,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
8991,30860,0.0,2011-04-04,Government Of Tanzania,0,DWE,35.83430526,-6.24472594,Kwa Yaledi,0,Wami / Ruvu,Nyerere,Dodoma,1,5,Dodoma Urban,Ngh'ong'ona,0,True,GeoData Consultants Ltd,VWC,Ngho,False,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
19419,747,3600.0,2011-04-04,Wananchi,1957,wananchi,34.47818203,-9.17425105,Kwa Biatusi Lupinga,0,Rufiji,Ihalafu,Iringa,11,3,Njombe,Wangama,36,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
33786,53555,0.0,2011-04-04,Government Of Tanzania,0,DWE,35.83406211,-6.24192024,Shule Ya Msingi Nghong'Ona,0,Wami / Ruvu,Lusinde,Dodoma,1,5,Dodoma Urban,Ngh'ong'ona,0,True,GeoData Consultants Ltd,VWC,Ngho,False,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
14322,57703,0.0,2011-04-04,Tasaf,0,DWE,35.76279004,-4.6085011,Zahanati,0,Internal,Bukulu A,Dodoma,1,1,Kondoa,Soera,0,True,GeoData Consultants Ltd,VWC,Buku,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
