,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
11206,27242,0.0,2013-02-06,,1432,,34.7563101,-5.40378113,V.T.C Issuna,0,Internal,Mura,Singida,13,2,Singida Rural,Issuwa,1,True,GeoData Consultants Ltd,Company,I,,2010,mono,mono,motorpump,company,commercial,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
53904,49778,30.0,2013-02-06,Rwssp,1667,RWSSP,35.15881316,-4.22618346,Kwa Sauro Sarome,0,Internal,Dagay,Manyara,21,3,Mbulu,Maretadu,182,True,GeoData Consultants Ltd,VWC,SORA,True,2009,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
25207,53288,1000.0,2013-02-06,Tasaf,736,TASAF,36.86382635,-10.62587287,Mangochi,0,Ruvuma / Southern Coast,Uhuru,Ruvuma,10,1,Tunduru,Kalulu,1,True,GeoData Consultants Ltd,VWC,,False,2007,other - swn 81,other handpump,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
9310,30766,20.0,2013-02-06,,1411,,34.75800023,-5.39921084,Issuna Secondary,0,Internal,Mura,Singida,13,2,Singida Rural,Issuwa,480,True,GeoData Consultants Ltd,VWC,I,,2000,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
24021,33099,0.0,2013-02-06,Isf,1386,TWESA,30.64010408,-3.62351371,Heleman,0,Lake Tanganyika,Kaguhu A,Kigoma,16,1,Kibondo,Kitahana,300,True,GeoData Consultants Ltd,VWC,,False,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
19038,60741,0.0,2013-02-06,Rwssp,0,DWE,32.68295361,-3.83260196,Kanisani,0,Lake Victoria,Itunga,Shinyanga,17,3,Kahama,Mwendakulima,0,True,GeoData Consultants Ltd,,Mwendakulima pipe,True,0,other,other,other,wug,user-group,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
31030,5986,0.0,2013-02-06,Unhcr,1278,TWESA,30.55526604,-3.59679136,Kazamoyo,0,Lake Tanganyika,Kazamoyo,Kigoma,16,1,Kibondo,Mabamba,180,True,GeoData Consultants Ltd,VWC,,False,2001,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional
8398,47004,0.0,2013-02-06,Unhcr,1337,TWESA,30.56041976,-3.58612137,Maliba A,0,Lake Tanganyika,Maliba A,Kigoma,16,1,Kibondo,Mabamba,340,True,GeoData Consultants Ltd,VWC,,False,2001,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
50560,11079,0.0,2013-02-06,Lga,338,LGA,39.1269596,-10.90883875,Bombani,0,Ruvuma / Southern Coast,Nyasa A,Mtwara,90,33,Masasi,Namalenga,1,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,other,other,non functional
28352,55217,0.0,2013-02-06,Bgm,0,BGM,32.68747357,-3.86084894,Kwa Kulwa Manyanda,0,Lake Victoria,Chapulwa,Shinyanga,17,3,Kahama,Mwendakulima,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,functional
24384,39602,0.0,2013-02-06,Mission,1291,Mission,30.49503871,-3.59535776,Boni Consilii Secschool,0,Lake Tanganyika,Mission,Kigoma,16,1,Kibondo,Mabamba,350,True,GeoData Consultants Ltd,Trust,,False,2003,gravity,gravity,gravity,trust,commercial,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
25369,15727,0.0,2013-02-06,Fini Water,-33,Fini Water,40.19832106,-10.27925116,Kwa Komba,0,Ruvuma / Southern Coast,Mdenga,Mtwara,9,5,Mtwara Urban,Likombe,444,True,GeoData Consultants Ltd,,,False,1984,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other,non functional
3445,16564,0.0,2013-02-06,Government Of Tanzania,1288,DDCA,30.55074044,-3.59258544,Banzila,0,Lake Tanganyika,Kalila B,Kigoma,16,1,Kibondo,Mabamba,340,True,GeoData Consultants Ltd,VWC,,False,2010,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
47565,22044,0.0,2013-02-06,Oxfarm,1731,OXFARM,29.783004700000006,-4.43925112,Karutare,0,Lake Tanganyika,Rabiro,Kigoma,16,2,Kasulu,Muhinda,450,True,GeoData Consultants Ltd,Water authority,,False,1995,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
41606,52821,50.0,2013-02-07,Water Project Mbawala Chini,85,Water Project Mbawala chini,40.16219069,-10.36182369,Ofisi Ya Kata,0,Ruvuma / Southern Coast,Mihambwe,Mtwara,9,5,Mtwara Urban,Ufukoni,560,True,GeoData Consultants Ltd,WUG,Water Project Mbawala chini,True,2005,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
34800,14739,250.0,2013-02-07,Norad,1447,NORAD,29.92730939,-4.43732955,Kwa Michael,0,Lake Tanganyika,Rusange,Kigoma,16,2,Kasulu,Janda,470,True,GeoData Consultants Ltd,Water authority,Nyafisi,True,1991,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional
25613,16681,0.0,2013-02-07,Action Aid,776,DWE,29.83098162,-5.19357577,Kwa Kirumbarumba,0,Lake Tanganyika,Lugongoni,Kigoma,16,3,Kigoma Rural,Ilagala,1500,True,GeoData Consultants Ltd,VWC,,True,2008,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
31259,70612,0.0,2013-02-07,Government Of Tanzania,1436,DWE,29.89918615,-4.43225355,Buyenzi Secondary,0,Lake Tanganyika,Mulera,Kigoma,16,2,Kasulu,Janda,420,True,GeoData Consultants Ltd,Water authority,,False,2008,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
23669,47541,250.0,2013-02-07,Norad,1437,NORAD,29.93606825,-4.45255815,Kwa Zakeo,0,Lake Tanganyika,Msuka A,Kigoma,16,2,Kasulu,Janda,650,True,GeoData Consultants Ltd,Water authority,Nyafisi,True,1990,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
31572,48730,50.0,2013-02-07,Lga,194,LGA,39.25466594,-11.06937277,Kibandani,0,Ruvuma / Southern Coast,Dodoma,Mtwara,90,33,Masasi,Mnavira,80,True,GeoData Consultants Ltd,VWC,,True,2004,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
9983,718,0.0,2013-02-07,Danida,1265,TCRS,30.60951596,-3.95219425,Kachila,0,Lake Tanganyika,Mbugani,Kigoma,16,1,Kibondo,Rugongowe,180,True,GeoData Consultants Ltd,VWC,Busunzu /Nyankwi gravity water,False,2007,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
13877,73808,0.0,2013-02-07,Tasaf,0,DWE,33.3534029,-4.61090634,Nkinga Kati Mpakani,0,Internal,Nkinga Kati,Tabora,14,1,Nzega,Tongi,0,True,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
56495,3884,30.0,2013-02-07,Finida German Tanzania Govt,524,Finwater,39.35060943,-10.68541491,Kwenye Msonobali,0,Ruvuma / Southern Coast,Mtwara,Mtwara,90,33,Newala,Kitangari,320,True,GeoData Consultants Ltd,VWC,Mitema,False,1988,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
3490,17594,5000.0,2013-02-07,Villaers,1311,Villaers,29.89095298,-4.38962212,Nyabisigo,0,Lake Tanganyika,Bweranka,Kigoma,16,2,Kasulu,Buhigwe,570,True,GeoData Consultants Ltd,Water authority,,False,2010,other,other,other,vwc,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
45591,45691,20.0,2013-02-07,Dmdd,1742,DMDD,34.99470607,-4.19530778,Machinjioni,0,Internal,Endabash,Manyara,21,3,Mbulu,Haidom,1,True,GeoData Consultants Ltd,VWC,BASSONYAGWE AND NG'WANDKW,True,2012,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
24790,22031,0.0,2013-02-07,Unhcr,1325,TWESA,30.59051912,-3.73594953,Kwa Abel,0,Lake Tanganyika,Kasaka,Kigoma,16,1,Kibondo,Busagara,140,True,GeoData Consultants Ltd,VWC,Nyaruyoba/ Kasaka gravity water,False,2003,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
43908,49332,250.0,2013-02-07,Norad,1441,NORAD,29.90940887,-4.45847456,Kwa Nota,0,Lake Tanganyika,Buyogwa,Kigoma,16,2,Kasulu,Janda,650,True,GeoData Consultants Ltd,Water authority,Nyafisi,True,1990,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
31602,28127,500.0,2013-02-07,Danida,1368,TWESA,30.61636315,-3.9007866,Mangi Muha,0,Lake Tanganyika,Nyamilembi B,Kigoma,16,1,Kibondo,Rugongowe,160,True,GeoData Consultants Ltd,VWC,Kisogwe/ Mkugwa gravity water supply,False,2007,gravity,gravity,gravity,unknown,unknown,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
2099,35219,0.0,2013-02-07,Fini Water,48,Fini water,40.17734694,-10.48366129,Kwa Namalili,0,Ruvuma / Southern Coast,Makome A,Mtwara,99,1,Mtwara Rural,Nanguruwe,1200,True,GeoData Consultants Ltd,,,True,1985,other,other,other,vwc,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
20309,22647,0.0,2013-02-07,Danida,1229,TCRS,30.47815376,-3.71211249,Ngwelima A,0,Lake Tanganyika,Nyarugunga,Kigoma,16,1,Kibondo,Kazazi,230,True,GeoData Consultants Ltd,VWC,,False,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
43883,49584,0.0,2013-02-07,Urt,0,CCEC,32.59462617,-3.83265235,Nyihogo,0,Lake Victoria,Nyihogo,Shinyanga,17,3,Kahama,Kahama Urban,0,True,GeoData Consultants Ltd,WUA,Lake Victoria pipe scheme,True,0,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,other,other,functional
20643,8264,0.0,2013-02-07,Lga,343,LGA,39.19241585,-11.00912038,Tankini,0,Ruvuma / Southern Coast,Kiwanjani,Mtwara,90,33,Masasi,Mchauru,1,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
34065,62355,250.0,2013-02-07,Norad,1407,NORAD,29.94137563,-4.42013614,Mlera Rc,0,Lake Tanganyika,Rusange,Kigoma,16,2,Kasulu,Janda,540,True,GeoData Consultants Ltd,Water authority,Nyafisi,False,1991,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
58157,34,0.0,2013-02-07,Bgm,0,BGM,32.68545707,-3.88066172,Kwa,0,Lake Victoria,Chapulwa,Shinyanga,17,3,Kahama,Mwendakulima,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,private operator,commercial,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
58487,14828,50.0,2013-02-07,Unicef,118,Unisef,40.11696275,-10.45017418,Zahanati,0,Ruvuma / Southern Coast,Zahanati,Mtwara,99,1,Mtwara Rural,Nanguruwe,500,True,GeoData Consultants Ltd,VWC,Mbawala chini water supply,True,1988,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
13479,36843,250.0,2013-02-07,Norad,1453,NORAD,29.93322334,-4.45592029,Kwa Mberenge,0,Lake Tanganyika,Msuka A,Kigoma,16,2,Kasulu,Janda,420,True,GeoData Consultants Ltd,Water authority,Nyafisi,True,1990,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
50611,48822,0.0,2013-02-07,Unhcr,1362,TWESA,30.68450413,-3.66068516,Ndinze,0,Lake Tanganyika,Rusohoko B,Kigoma,16,1,Kibondo,Kitahana,190,True,GeoData Consultants Ltd,VWC,,False,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
19170,69186,500.0,2013-02-07,Unhcr,1325,TWESA,30.59078776,-3.739331,Zahanati Kasaka,0,Lake Tanganyika,Mpenvyi,Kigoma,16,1,Kibondo,Busagara,700,True,GeoData Consultants Ltd,VWC,Nyaruyoba /Kasaka gravity water,False,2003,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
42269,12019,0.0,2013-02-07,Rwssp,0,DWE,32.60238031,-3.83466236,Nyasubi Kati,0,Lake Victoria,Nyasubi Kati,Shinyanga,17,3,Kahama,Kahama Urban,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
33858,22703,0.0,2013-02-07,Private Individual,0,BGM,32.65629072,-3.86708299,Kwa Joseph Nkenya,0,Lake Victoria,Makungu,Shinyanga,17,3,Kahama,Mwendakulima,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,private operator,commercial,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,functional
18664,60997,250.0,2013-02-07,Norad,1460,NORAD,29.91142389,-4.44230034,Kwa Kalima,0,Lake Tanganyika,Kamazi,Kigoma,16,2,Kasulu,Janda,620,True,GeoData Consultants Ltd,Water authority,Nyafisi,True,1991,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
7857,73378,500.0,2013-02-07,Tasaf,597,TASAF,37.03473647,-10.80197798,Namba 1,0,Ruvuma / Southern Coast,Kijiweni,Ruvuma,10,1,Tunduru,Matemanga,1,True,GeoData Consultants Ltd,VWC,,False,2001,other - swn 81,other handpump,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
33615,29400,0.0,2013-02-07,Fini Water,87,Fini water,40.10997131,-10.4490169,Kwa Salum Namungulile,0,Ruvuma / Southern Coast,Mwindi,Mtwara,99,1,Mtwara Rural,Nanguruwe,300,True,GeoData Consultants Ltd,,,True,1985,other,other,other,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
14713,35020,250.0,2013-02-07,Norad,1435,NORAD,29.92864666,-4.44657732,Kwa Mteku,0,Lake Tanganyika,Rubumba,Kigoma,16,2,Kasulu,Janda,350,True,GeoData Consultants Ltd,Water authority,Nyafisi,True,1990,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
35774,10448,0.0,2013-02-07,World Bank,311,WORLD BANK,38.44194582,-10.93170868,Pump House 2,0,Ruvuma / Southern Coast,Mzalendo,Mtwara,90,63,Nanyumbu,Nangomba,1,True,GeoData Consultants Ltd,VWC,,True,2010,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
25977,58782,0.0,2013-02-07,Government Of Tanzania,0,DWE,33.28684476,-4.65384278,Sekondari,0,Lake Tanganyika,Tongi B,Tabora,14,1,Nzega,Tongi,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
54510,41288,500.0,2013-02-07,Unhcr,1327,TWESA,30.59818528,-3.73686182,Kwa Nyanka,0,Lake Tanganyika,Mpenvyi,Kigoma,16,1,Kibondo,Busagara,150,True,GeoData Consultants Ltd,VWC,Nyaruyoba Kasaka gravity water,False,2003,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
35865,55686,0.0,2013-02-07,Tassaf,1286,TCRS,30.47469394,-3.707380600000001,Nyarugunga Primary School,0,Lake Tanganyika,Nyamakorongo,Kigoma,16,1,Kibondo,Kazazi,500,True,GeoData Consultants Ltd,VWC,,False,2005,afridev,afridev,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
27960,22334,0.0,2013-02-07,Government Of Tanzania,1269,Community,30.491923600000003,-3.67668207,Zebia,0,Lake Tanganyika,Ntabo,Kigoma,16,1,Kibondo,Kazazi,120,True,GeoData Consultants Ltd,VWC,,False,2010,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional
49674,40015,0.0,2013-02-07,Urt,0,CCEC,32.59343713,-3.83562403,Kibela,0,Lake Victoria,Kibela,Shinyanga,17,3,Kahama,Kahama Urban,0,True,GeoData Consultants Ltd,WUA,Lake Victoria pipe scheme,True,0,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,other,other,functional
41670,12807,0.0,2013-02-07,Oxfam,1310,OXFAM,29.90647104,-4.37823316,Kwa Kipenda,0,Lake Tanganyika,Kirundo,Kigoma,16,2,Kasulu,Buhigwe,2400,True,GeoData Consultants Ltd,Water authority,,True,1996,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
26145,64173,0.0,2013-02-07,Government And Community,-13,Government and Community,40.13149053,-10.35422412,Kwa Ally Mwanya Alawi,0,Ruvuma / Southern Coast,Mkunja Nguo,Mtwara,9,5,Mtwara Urban,Ufukoni,189,True,GeoData Consultants Ltd,VWC,,False,1999,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
54010,16966,50.0,2013-02-07,Water Project Mbawala Chini,43,Water Project Mbawala chini,40.13089923,-10.39163661,Kwa Mzee Muhamedi,0,Ruvuma / Southern Coast,Mbawala Chini,Mtwara,9,5,Mtwara Urban,Ufukoni,179,True,GeoData Consultants Ltd,WUG,Water Project Mbawala chini,True,2008,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
59229,48500,0.0,2013-02-07,Private Individual,0,BGM,32.6777812,-3.88516538,Kwa Jonasi,0,Lake Victoria,Kalunde,Shinyanga,17,3,Kahama,Mwendakulima,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,private operator,commercial,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
21585,6695,50.0,2013-02-07,Lga,356,LGA,39.25772586,-11.00141722,Sokoni,0,Ruvuma / Southern Coast,Zaire,Mtwara,90,33,Masasi,Mnavira,45,True,GeoData Consultants Ltd,VWC,,True,2008,gravity,gravity,gravity,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
19046,23213,0.0,2013-02-07,Tasaf,532,TASAF,37.05512507,-10.69054892,Zahanati,0,Ruvuma / Southern Coast,Chaulula,Ruvuma,10,1,Tunduru,Matemanga,1,False,GeoData Consultants Ltd,VWC,,False,2009,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
49474,34714,0.0,2013-02-07,Unhcr,1327,TWESA,30.60181699,-3.73781723,Busagara Secschool,0,Lake Tanganyika,Nyamafisi,Kigoma,16,1,Kibondo,Busagara,650,True,GeoData Consultants Ltd,VWC,Nyaruyoba/Kasaka gravity water supply,False,2003,gravity,gravity,gravity,water board,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
49147,29786,0.0,2013-02-07,Unicef,1309,TWESA,30.49681421,-3.62011396,Nyabitaka Primary School,0,Lake Tanganyika,Nchilakanyama,Kigoma,16,1,Kibondo,Kazazi,500,True,GeoData Consultants Ltd,VWC,,False,2007,gravity,gravity,gravity,water board,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
58286,13795,0.0,2013-02-07,Private Individual,0,BGM,32.64229257,-3.86650029,Kwa Chausiku Mrisho,0,Lake Victoria,Makungu,Shinyanga,17,3,Kahama,Mwendakulima,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,private operator,commercial,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,functional
21583,18111,500.0,2013-02-07,Unhcr,1346,TWESA,30.59227128,-3.74026703,Center,0,Lake Tanganyika,Mpenvyi,Kigoma,16,1,Kibondo,Busagara,200,True,GeoData Consultants Ltd,VWC,Nyaruyoba /Kasaka gravity water,False,2003,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
13551,64695,0.0,2013-02-07,Villaers,1315,Villaers,29.89960321,-4.38613255,Nyagwijima,0,Lake Tanganyika,Mwirara,Kigoma,16,2,Kasulu,Buhigwe,950,True,GeoData Consultants Ltd,Water authority,,False,2009,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
9653,44892,20.0,2013-02-07,Village Council/ Haydom Luther,1746,Village Council,35.04646664,-4.1387758,Bassonyagwe Primary School,0,Internal,Bisyan,Manyara,21,3,Mbulu,Haidom,182,True,GeoData Consultants Ltd,Parastatal,BASSONYAGWE AND NG'WANDKW,True,2003,submersible,submersible,submersible,parastatal,parastatal,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
3780,21554,0.0,2013-02-07,Unicef,1308,TWESA,30.49634181,-3.61998935,Nyabitaka Primary School,0,Lake Tanganyika,Nchilakanyama,Kigoma,16,1,Kibondo,Kazazi,400,True,GeoData Consultants Ltd,VWC,,False,2007,gravity,gravity,gravity,water board,user-group,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
35168,46058,0.0,2013-02-07,Norad /government,1314,RWE,30.48812512,-3.65968982,Zahanati Nyarugusu,0,Lake Tanganyika,Samba,Kigoma,16,1,Kibondo,Kazazi,530,True,GeoData Consultants Ltd,VWC,,False,1989,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
28569,26809,0.0,2013-02-07,Village Council/ Rose Kawala,1743,Village Council,35.00797399,-4.18314711,Kwa Karamo,0,Internal,N'Gwandakw,Manyara,21,3,Mbulu,Haidom,1,True,GeoData Consultants Ltd,VWC,BASSONYAGWE AND NG'WANDKW,True,2012,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
58378,33710,0.0,2013-02-07,Norad,1311,RWE,30.48506086,-3.65961214,Minani,0,Lake Tanganyika,Igambililo,Kigoma,16,1,Kibondo,Kazazi,150,True,GeoData Consultants Ltd,VWC,,False,1990,gravity,gravity,gravity,unknown,unknown,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
14335,69200,0.0,2013-02-07,Finida German Tanzania Govt,322,Finwater,39.28480815,-10.66622877,Miembeni,0,Ruvuma / Southern Coast,Beach,Mtwara,90,33,Newala,Maputi,300,True,GeoData Consultants Ltd,VWC,Mitema,False,1986,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
25797,25963,0.0,2013-02-07,Finida German Tanzania Govt,338,Finwater,39.28076647,-10.67016643,Kwa Yazidu,0,Ruvuma / Southern Coast,Beach,Mtwara,90,33,Newala,Maputi,300,True,GeoData Consultants Ltd,VWC,Mitema,False,1990,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
2612,41528,50.0,2013-02-07,Village Govt,419,Village govt,39.33973625,-10.6418682,Msikitini,0,Ruvuma / Southern Coast,Nachilindima,Mtwara,90,33,Newala,Kitangari,560,True,GeoData Consultants Ltd,VWC,Mitema,False,2012,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
28574,71954,0.0,2013-02-07,Finida German Tanzania Govt,318,Finwater,39.28664484,-10.66444397,Migombani,0,Ruvuma / Southern Coast,Beach,Mtwara,90,33,Newala,Maputi,250,True,GeoData Consultants Ltd,VWC,Mitema,False,1986,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
51156,46397,0.0,2013-02-07,Private Individual,0,BGM,32.65283408,-3.87063991,Kwa Shoma Sheye,0,Lake Victoria,Makungu,Shinyanga,17,3,Kahama,Mwendakulima,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,private operator,commercial,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,functional
