,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
30046,52325,0.0,2011-08-03,,0,,33.57579736,-9.22522581,Kwa Mzee Salimu,0,Lake Nyasa,Bujesi,Mbeya,12,4,Rungwe,Lufingo,0,True,GeoData Consultants Ltd,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
16458,10686,0.0,2011-08-03,Government Of Tanzania,0,Sengerema Water Department,32.35686233,-2.49886914,Kalebejo Parish,0,Lake Victoria,Nyang'Ombe,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,Water authority,water supply at Kalebejo,True,0,mono,mono,motorpump,water board,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe,communal standpipe,non functional
22551,55575,0.0,2011-08-03,,0,,31.82939636,-1.28259461,Shule Ya Viziwi Mugeza,0,Lake Victoria,Bunukangoma,Kagera,18,6,Bukoba Urban,Kahororo,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
59375,50998,40000.0,2011-08-03,Government Of Tanzania,54,DWE,39.04694181,-5.06149401,Sekondari,0,Pangani,Kwa Nyanji,Tanga,4,4,Tanga,Mzizima,609,True,GeoData Consultants Ltd,VWC,Mzizima Water Supply,True,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
25954,48849,0.0,2011-08-03,,0,,33.55307386,-9.25223252,Kwa Atikobeligwa,0,Lake Nyasa,Ngana,Mbeya,12,4,Rungwe,Lufingo,0,True,GeoData Consultants Ltd,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
53450,68042,0.0,2011-08-03,,0,,33.63203868,-9.35807599,Kwa Mzee Kibona,0,Lake Nyasa,Ndubi,Mbeya,12,4,Rungwe,Kisondela,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
33886,17602,0.0,2011-08-03,,0,,31.81958681,-1.28149907,Shule Ya Viziwi Mugeza,0,Lake Victoria,Bunukangoma,Kagera,18,6,Bukoba Urban,Kahororo,0,True,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
6760,25536,0.0,2011-08-03,Isingiro Ho,0,DWE,30.65444135,-1.23659517,Kwapastori,0,Lake Victoria,Rwamianya,Kagera,18,1,Karagwe,Kaisho,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
47650,58256,0.0,2011-08-03,Swedish,0,Sengerema Water Department,32.33058695,-2.53505393,Kwa Kawawa,0,Lake Victoria,Mwalolela,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,VWC,None,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
49530,62708,0.0,2011-08-03,Ministry Of Water,0,DWE,33.40886629,-2.93417275,Gati La Zahanati,0,Lake Victoria,Shuleni Street,Mwanza,19,4,Kwimba,Ngudu,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji Ilumba,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
45983,20363,0.0,2011-08-03,He,0,HE,31.5878994,-1.59279915,Kwa Titus,0,Lake Victoria,Busita A,Kagera,18,3,Muleba,Bulyakashaju,0,True,GeoData Consultants Ltd,VWC,B,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
59072,41134,0.0,2011-08-03,Hesawa,0,DWE,33.4018692,-2.64460845,Kwa Madirisha,0,Lake Victoria,Mwatelesha,Mwanza,19,2,Magu,Nyigogo,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
39237,22277,20.0,2011-08-03,Rudep,971,DWE,31.13879354,-7.12083086,Cha Ofisi Ya Kijiji,0,Lake Rukwa,Ilalangulu,Rukwa,15,1,Mpanda,Kibaoni,150,True,GeoData Consultants Ltd,VWC,,True,1997,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
20414,29232,0.0,2011-08-03,Kkkt,0,KKKT,32.87278736,-8.92184778,Anidu,0,Lake Rukwa,Bagamoyo,Mbeya,12,6,Mbozi,Halungu,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
8751,28864,500.0,2011-08-03,Kkkt,1620,Villagers,34.89799501,-8.86373971,Kwa Mary Nyagawa,0,Rufiji,Mgewalala,Iringa,11,4,Njombe,Makambako,40,True,GeoData Consultants Ltd,VWC,,False,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,non functional
17998,42644,500.0,2011-08-03,Kkkt,1620,Villagers,34.89371063,-8.85599948,Kwa Ludigeli Matandaa,0,Rufiji,Mgewalala,Iringa,11,4,Njombe,Makambako,40,True,GeoData Consultants Ltd,VWC,,False,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,functional
11272,67446,0.0,2011-08-03,He,0,HE,31.59620788,-1.58467689,Katanga S/M,0,Lake Victoria,Kigemu,Kagera,18,3,Muleba,Bulyakashaju,0,True,GeoData Consultants Ltd,VWC,B,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
15262,41815,0.0,2011-08-03,,0,,33.6389985,-9.34554026,Tankin,0,Lake Nyasa,Ndubi,Mbeya,12,4,Rungwe,Kisondela,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
41417,60733,0.0,2011-08-03,Swedish,0,Sengerema Water Department,32.35348928,-2.50854598,Kwa Katendele,0,Lake Victoria,Madukani,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,VWC,None,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
54032,26139,0.0,2011-08-03,World Bank,1247,DWE,33.03322309,-2.0585491,Kasozu,0,Lake Victoria,Kasozu,Mwanza,19,1,Ukerewe,Namagondo,500,True,GeoData Consultants Ltd,,,True,2011,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,other,other,non functional
9224,40884,0.0,2011-08-03,Swedish,0,Sengerema Water Department,32.36201786,-2.5076834,Kwa Salingu,0,Lake Victoria,Izengabasumba,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,VWC,None,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
5478,15495,0.0,2011-08-03,Government Of Tanzania,0,Sengerema Water Department,32.35744841,-2.5096232999999994,Ndamanyilu,0,Lake Victoria,Izengabasumba,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,Water Board,LumeyaKalebezoNyehunge water project,True,0,mono,mono,motorpump,water board,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe,communal standpipe,non functional
23992,33090,20.0,2011-08-03,Africare,970,Africa,31.1384894,-7.1167431,Cha Shule Ya Msingi Ilalangulu,0,Lake Rukwa,Ilalangulu,Rukwa,15,1,Mpanda,Kibaoni,200,True,GeoData Consultants Ltd,VWC,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
22181,49541,0.0,2011-08-03,Danida,0,DANIDA,32.89476429,-8.90677366,Kwa Malaswe,0,Lake Rukwa,Mandega,Mbeya,12,6,Mbozi,Halungu,0,False,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
47308,74068,0.0,2011-08-03,,0,,31.8286972,-1.28339601,Shule Ya Msingi Mugeza Mseto,0,Lake Victoria,Bunukangoma,Kagera,18,6,Bukoba Urban,Kahororo,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
4898,54211,0.0,2011-08-03,Swedish,0,Sengerema Water Department,32.36086942,-2.49318344,Kwa Masaka,0,Lake Victoria,Nyang'Ombe,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,VWC,None,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
56449,19978,0.0,2011-08-03,Concern,0,DWE,30.69641579,-2.49052086,Zahanati,0,Lake Victoria,Burengo,Kagera,18,30,Ngara,Nyamiyaga,0,True,GeoData Consultants Ltd,VWC,Nyakagezi spring source,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
36616,41618,0.0,2011-08-03,Kkkt,0,KKKT,32.83330929,-8.91016957,Kwa Mapumba,0,Lake Rukwa,Makambi,Mbeya,12,6,Mbozi,Halungu,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
36615,65180,0.0,2011-08-03,Foreigne,597,Foreigne,37.63543285,-6.69938302,Ofisini,0,Wami / Ruvu,Mgulu Wa Ndege,Morogoro,5,5,Morogoro Urban,Kihonda,1,True,GeoData Consultants Ltd,VWC,,True,1995,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
15687,52468,0.0,2011-08-03,He,0,HE,31.56859609,-1.61881039,Kwa Henry,0,Lake Victoria,Kigemu,Kagera,18,3,Muleba,Bulyakashaju,0,True,GeoData Consultants Ltd,VWC,B,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
9458,71263,0.0,2011-08-03,Dwe,1772,DWE,31.50414136,-8.49260863,Kanisa La Neema,0,Lake Tanganyika,Tatanda,Rukwa,15,2,Sumbawanga Rural,Sopa,230,True,GeoData Consultants Ltd,VWC,,False,1986,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
34546,12764,25.0,2011-08-03,Government Of Tanzania,60,DWE,39.04154145,-5.03496644,Kwa Augustino,0,Pangani,Mikocheni,Tanga,4,4,Tanga,Mzizima,80,True,GeoData Consultants Ltd,VWC,Mzizima Water Supply,True,2010,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
10217,42616,0.0,2011-08-03,Kalebejo Parish,0,-,32.35664535,-2.49942654,Kalebejo Parish,0,Lake Victoria,Nyang'Ombe,Mwanza,19,5,Sengerema,Kalebezo,0,,GeoData Consultants Ltd,Private operator,None,True,0,swn 80,swn 80,handpump,private operator,commercial,never pay,never pay,salty abandoned,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
27835,30262,0.0,2011-08-03,Danida,0,DANIDA,32.89480935,-8.92971553,Emil Mrema,0,Lake Rukwa,Ivululu,Mbeya,12,6,Mbozi,Halungu,0,False,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
55029,43798,2000.0,2011-08-03,Shipo,1653,Shipo,34.88061295,-8.84821152,Kkkt Church Mlowa,0,Rufiji,Ibumila,Iringa,11,4,Njombe,Makambako,80,True,GeoData Consultants Ltd,Private operator,,False,2010,other - rope pump,rope pump,rope pump,private operator,commercial,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,functional
38609,69783,0.0,2011-08-03,,0,,33.56450943,-9.22888537,Zahanati,0,Lake Nyasa,Ilalambwe,Mbeya,12,4,Rungwe,Lufingo,0,True,GeoData Consultants Ltd,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
33161,45903,0.0,2011-08-03,,0,,33.63614265,-9.36693401,Kwa Mzee Mwamakula,0,Lake Nyasa,Bugoba,Mbeya,12,4,Rungwe,Kisondela,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
19889,25501,0.0,2011-08-03,He,0,HE,31.57742033,-1.60471339,Kwa Audax,0,Lake Victoria,Ikoko B,Kagera,18,3,Muleba,Bulyakashaju,0,True,GeoData Consultants Ltd,VWC,B,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
24118,42927,20.0,2011-08-03,African,394,kuwait,37.44246192,-6.30199514,Zahanati,0,Wami / Ruvu,Kijoja,Morogoro,5,6,Mvomero,Mvomero,1,False,GeoData Consultants Ltd,Private operator,,True,2009,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
42724,66188,0.0,2011-08-03,Government Of Tanzania,0,Sengerema Water Department,32.35441675,-2.51123912,Kwa Kulwa,0,Lake Victoria,Madukani,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,Water Board,LumeyaKalebezoNyehunge water project,True,0,mono,mono,motorpump,water board,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe,communal standpipe,non functional
18373,23948,0.0,2011-08-03,Government Of Tanzania,0,DWE,30.65445742,-1.26870464,Kwadamiani,0,Lake Victoria,Kahire,Kagera,18,1,Karagwe,Kaisho,0,True,GeoData Consultants Ltd,WUG,Kaisho/Isingiro w,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
50438,161,0.0,2011-08-03,Ru,774,DWE,30.50597163,-7.10985888,Camp,0,Lake Tanganyika,Camp,Rukwa,15,3,Nkasi,Kabwe,300,True,GeoData Consultants Ltd,VWC,,False,1995,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
13425,60787,0.0,2011-08-03,Aar,0,COCANE,30.65519178,-2.91254343,Kumguruka B,0,Lake Victoria,Mukigina,Kagera,18,30,Ngara,Muganza,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional
53146,65586,0.0,2011-08-03,,0,,31.82913982,-1.28380663,Nyabukonzi,0,Lake Victoria,Bushwa,Kagera,18,6,Bukoba Urban,Kahororo,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,improved spring,improved spring,non functional
33030,67334,0.0,2011-08-03,,0,,33.63764495,-9.36077992,Kwa Mzee Mwafilombe,0,Lake Nyasa,Ndubi,Mbeya,12,4,Rungwe,Kisondela,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
12593,67876,0.0,2011-08-03,,0,,33.56545013,-9.22171489,Kwenye Mparachichi,0,Lake Nyasa,Ipangaluini,Mbeya,12,4,Rungwe,Lufingo,0,True,GeoData Consultants Ltd,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
20752,63541,0.0,2011-08-03,Government Of Tanzania,386,RWE,37.43988901,-6.299681099999999,Kwa Mahede,0,Wami / Ruvu,Kipogolo,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,Vugiro,True,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,unknown,unknown,unknown,unknown,river,river/lake,surface,communal standpipe,communal standpipe,non functional
30652,70559,0.0,2011-08-03,Hifab,0,Hesawa,33.37890972,-2.97337785,Igoma,0,Lake Victoria,Igoma,Mwanza,19,4,Kwimba,Ngudu,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
53137,46211,0.0,2011-08-03,Danida,0,DANIDA,32.88692226,-8.89223347,Mataifa,0,Lake Rukwa,Mandenga,Mbeya,12,6,Mbozi,Halungu,0,False,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
11787,68093,0.0,2011-08-03,Government Of Tanzania,1288,RWE,33.04247026,-2.0591033,Kwababu,0,Lake Victoria,Kasuzu,Mwanza,19,1,Ukerewe,Namagondo,600,True,GeoData Consultants Ltd,VWC,Kazilankanda Water Supply,True,1982,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe,communal standpipe,non functional
49726,42486,0.0,2011-08-03,,0,,31.82886189,-1.28351051,Itwe,0,Lake Victoria,Bunukangoma,Kagera,18,6,Bukoba Urban,Kahororo,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional needs repair
28407,62244,0.0,2011-08-03,He,0,HE,31.58098558,-1.59904332,Kwa William,0,Lake Victoria,Busta B,Kagera,18,3,Muleba,Bulyakashaju,0,True,GeoData Consultants Ltd,VWC,B,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
36788,6809,0.0,2011-08-03,Dads,0,District Council,32.81332838,-8.90022607,Chemchem Karago,0,Lake Rukwa,Ilangali,Mbeya,12,6,Mbozi,Halungu,0,False,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,non functional
29902,5954,0.0,2011-08-03,Kkkt,0,KKKT,32.80519299,-8.93107888,Nkota,0,Lake Rukwa,Nzije A,Mbeya,12,6,Mbozi,Halungu,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
13077,61813,0.0,2011-08-03,Government Of Tanzania,0,Sengerema Water Department,32.35463444,-2.50793758,Kwa Mabirika,0,Lake Victoria,Miembeni,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,Water Board,LumeyaKalebezoNyehunge water project,True,0,mono,mono,motorpump,water board,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
27877,32151,0.0,2011-08-03,Denish,550,DENISH,37.6528922,-6.69468049,Kwa Mzee Malafeza,0,Wami / Ruvu,Cct,Morogoro,5,5,Morogoro Urban,Kihonda,90,True,GeoData Consultants Ltd,VWC,,True,1996,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,non functional
42834,7541,0.0,2011-08-03,Ministry Of Water,0,DWE,33.40543965,-2.9383547,Gati La Lubaga,0,Lake Victoria,Sokoni Street,Mwanza,19,4,Kwimba,Ngudu,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji Ilumba,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
45645,15317,500.0,2011-08-03,Kkkt,1625,Villagers,34.87812352,-8.86022251,Kwa Regina Kilumile,0,Rufiji,Mgewalala,Iringa,11,4,Njombe,Makambako,40,True,GeoData Consultants Ltd,VWC,,False,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,non functional
13083,2473,0.0,2011-08-03,Government Of Tanzania,0,Sengerema Water Department,32.35219148,-2.50985401,Msikitini,0,Lake Victoria,Madukani,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,Water Board,LumeyaKalebezoNyehunge water project,True,0,mono,mono,motorpump,water board,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
28413,25026,5000.0,2011-08-03,Lga,931,DWE,31.23331743,-7.10357562,Ya Kituo Cha Afya Usevya,0,Lake Rukwa,Ntompola,Rukwa,15,1,Mpanda,Usevya,40,True,GeoData Consultants Ltd,VWC,,True,2011,other,other,other,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
57071,52058,0.0,2011-08-03,Hesawa,0,DWE,30.61472864,-1.27435887,America,0,Lake Victoria,America,Kagera,18,1,Karagwe,Kaisho,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,unknown,unknown,shallow well,shallow well,groundwater,other,other,non functional
15050,38654,1000.0,2011-08-03,Ru,765,DWE,30.56412231,-7.11823134,Njia Ya Kansasha,0,Lake Tanganyika,No 1,Rukwa,15,3,Nkasi,Kabwe,1,True,GeoData Consultants Ltd,VWC,,False,1994,other,other,other,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
42801,55766,0.0,2011-08-03,Hesawa,0,DWE,0.0,-2e-08,Bombani,0,Lake Victoria,Buganda,Mwanza,19,6,Geita,Busolwa,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
2894,40304,500.0,2011-08-03,Shipo,1645,Shipo,34.89556702,-8.88694887,Kwa Loida Nyachi,0,Rufiji,Itipingi,Iringa,11,4,Njombe,Makambako,40,True,GeoData Consultants Ltd,VWC,,False,2007,other - rope pump,rope pump,rope pump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,non functional
8906,39149,0.0,2011-08-03,,0,,31.82681451,-1.2793157,Shule Ya Viziwi Mugeza,0,Lake Victoria,Bunukangoma,Kagera,18,6,Bukoba Urban,Kahororo,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
42185,67,0.0,2011-08-03,Swedish,0,Sengerema Water Department,32.38806605,-2.49547012,Kwa Masele,0,Lake Victoria,Liteli,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,VWC,None,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
38483,20921,0.0,2011-08-03,Ru,760,DWE,30.53551642,-7.16730792,Kwa Mwanandulu,0,Lake Tanganyika,No 10,Rukwa,15,3,Nkasi,Kabwe,1,False,GeoData Consultants Ltd,VWC,,False,1994,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,unknown,unknown,unknown,unknown,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
21472,69670,0.0,2011-08-03,Ru,759,DWE,30.53691342,-7.16322852,Kwa Kiloo,0,Lake Tanganyika,No 3,Rukwa,15,3,Nkasi,Kabwe,1,False,GeoData Consultants Ltd,VWC,,False,1994,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,unknown,unknown,shallow well,shallow well,groundwater,other,other,non functional
30567,58341,20.0,2011-08-03,Government Of Tanzania,384,RWE,37.44260857,-6.30194315,Hospital,0,Wami / Ruvu,Kijoja,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,Mvugiro,True,1974,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
2889,24592,30.0,2011-08-03,Government Of Tanzania,66,DWE,39.04027692,-5.03618423,Kwa Kasembe,0,Pangani,Mikocheni,Tanga,4,4,Tanga,Mzizima,120,True,GeoData Consultants Ltd,VWC,Mzizima Water Supply,True,2011,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
49136,6804,0.0,2011-08-03,Government Of Tanzania,0,DWE,30.64079776,-1.27154018,Shuleni,0,Lake Victoria,Ibare,Kagera,18,1,Karagwe,Isingiro,0,True,GeoData Consultants Ltd,WUG,Kaisho/Isingiro w,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,unknown,unknown,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
42790,23379,25.0,2011-08-03,Government Of Tanzania,44,DWE,39.04448294,-5.04540828,Kwa Habibu Swesi,0,Pangani,Majimoto,Tanga,4,4,Tanga,Mzizima,60,True,GeoData Consultants Ltd,VWC,Mzizima Water Supply,True,2011,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
