,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
42398,54993,30.0,2013-03-16,Government Of Tanzania,981,DWE,36.82274668,-3.4845952000000007,Kwa Jonas Solomoni,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
21804,60283,30.0,2013-03-16,Kanisa Katoliki,978,Padep,36.83946933,-3.48987783,Kwa Asimwe,0,Pangani,Msumbiji,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
54437,44257,0.0,2013-03-16,0,43,0,39.11940852,-6.99518701,Kwa Mzee Yahaya No2,0,Wami / Ruvu,Mtaa Wa Yongwe,Dar es Salaam,7,2,Ilala,Chanika,300,,GeoData Consultants Ltd,WUG,,False,2000,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
10345,44959,30.0,2013-03-16,Government Of Tanzania,975,DWE,36.82898884,-3.49257109,Sekondari,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
47007,54344,30.0,2013-03-16,Government Of Tanzania,981,DWE,36.83097145,-3.49403798,Kwa Zakaria,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
43309,49673,0.0,2013-03-16,Government Of Tanzania,1209,DWE,37.33650409,-3.26547126,Kwa Faraji,0,Pangani,Minja,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,130,True,GeoData Consultants Ltd,Water Board,Msirwa pipeline,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
46144,25986,30.0,2013-03-16,Government Of Tanzania,983,DWE,36.82894642,-3.49382155,Chuo,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
43062,36358,30.0,2013-03-16,Government Of Tanzania,962,DWE,36.84632592,-3.51255742,Kwa John Takimuli,0,Pangani,Marurani Kusini,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
5405,66161,20.0,2013-03-16,Kanisa Katoliki,974,Kanisa katoliki,36.84922271,-3.48952094,Kwa Juliana,0,Pangani,Zaire,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,2012,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
31819,63660,0.0,2013-03-16,Government Of Tanzania,952,DWE,37.34598071,-3.30757184,Kwa Sangawe,0,Pangani,Mrukuti,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,1,True,GeoData Consultants Ltd,Water Board,Rau kariwa karikachi,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,non functional
21167,43002,20.0,2013-03-16,Kanisa Katoliki,954,Kanisa katoliki,36.8477523,-3.48976689,Zaire,0,Pangani,Zaire,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,2011,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
14935,72050,30.0,2013-03-16,Government Of Tanzania,965,DWE,36.82343556,-3.49046128,Kwa Pijo,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
9404,60887,30.0,2013-03-16,Government Of Tanzania,979,DWE,36.826976,-3.49468628,Ccm Marurani,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
14074,22211,50.0,2013-03-16,0,96,0,39.08887513,-6.99014709,Kwa Kilumbi,0,Wami / Ruvu,Mtaa Wa Vikongoro,Dar es Salaam,7,2,Ilala,Chanika,250,,GeoData Consultants Ltd,WUG,,False,0,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
8492,21929,0.0,2013-03-16,Kkkt,2041,KKKT,36.21386823,-2.93024157,Kwa Kalasinga,0,Internal,King'Una,Arusha,2,6,Longido,Ketumbeine,200,True,GeoData Consultants Ltd,VWC,Elang'atadapash water proj,True,2001,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
33420,57873,25.0,2013-03-16,Government Of Tanzania,598,Government,37.56467824,-4.18422019,Muungano Primary,0,Pangani,Muungano,Kilimanjaro,3,3,Same,Ruvu,320,True,GeoData Consultants Ltd,Water authority,,True,1976,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
6606,5434,20.0,2013-03-16,Government Of Tanzania,961,DWE,36.84543554,-3.49205923,Kwa Nama Mama,0,Pangani,Msumbiji,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1970,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
32011,66641,0.0,2013-03-16,0,85,0,39.09568416,-6.99261144,Kwa Kigongora,0,Wami / Ruvu,Mtaa Wa Vikongoro,Dar es Salaam,7,2,Ilala,Chanika,250,,GeoData Consultants Ltd,WUG,,False,2000,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
5194,41589,0.0,2013-03-16,0,-4,0,39.51023164,-6.97641707,Kilindijumbe,0,Wami / Ruvu,Kilindijumbe,Dar es Salaam,7,3,Temeke,Kimbiji,1,True,GeoData Consultants Ltd,VWC,,False,2010,mono,mono,motorpump,vwc,user-group,other,other,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
46667,67271,0.0,2013-03-16,World Vision,635,World Vision,37.54470883,-4.08886576,Kwa Rama Tajiri,0,Pangani,Marwa,Kilimanjaro,3,3,Same,Ruvu,1200,True,GeoData Consultants Ltd,Water authority,,False,2000,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
35627,22232,0.0,2013-03-16,Government Of Tanzania,1116,DWE,37.34303403,-3.27671986,Kwa Venance Kimati,0,Pangani,Okaseni Kati,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,50,True,GeoData Consultants Ltd,Water Board,Huru mawela water project,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35622,24672,20.0,2013-03-16,Government Of Tanzania,970,DWE,36.84214897,-3.48995742,Kwa Sebulu,0,Pangani,Msumbiji,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
31326,39897,0.0,2013-03-16,Government Of Tanzania,1023,DWE,37.33037348,-3.29311694,Kwa Marishai,0,Pangani,Somboko,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,250,True,GeoData Consultants Ltd,Water Board,Huru mawela water project,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,functional needs repair
24703,63424,0.0,2013-03-16,Vwc,1984,LOMOLOKI,36.26391471,-2.9253149,Kwa Lambesha,0,Internal,Larkaria,Arusha,2,6,Longido,Ketumbeine,80,True,GeoData Consultants Ltd,VWC,Olchoronyokye water projec,True,2012,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
32711,49217,25.0,2013-03-16,Rc Church,616,RC CHURCH,37.56187327,-4.18291435,Kwa Ramadhani,0,Pangani,Muungano,Kilimanjaro,3,3,Same,Ruvu,100,True,GeoData Consultants Ltd,Water authority,,,2011,windmill,wind-powered,wind-powered,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
1440,5163,0.0,2013-03-16,0,33,0,39.12651326,-6.99545576,Shule Ya Msingi Yongwe,0,Wami / Ruvu,Mtaa Wa Yongwe,Dar es Salaam,7,2,Ilala,Chanika,400,,GeoData Consultants Ltd,WUG,,False,1990,afridev,afridev,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
28950,39643,30.0,2013-03-16,Government Of Tanzania,974,DWE,36.82208277,-3.48934626,Kwa Ernest Filipo,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
9878,7950,0.0,2013-03-16,Kkkt,2011,KKKT,36.26089925,-2.88640648,Kwa Severa,0,Internal,Ndaleta,Arusha,2,6,Longido,Ketumbeine,150,True,GeoData Consultants Ltd,VWC,Lang'ata dapash water proj,True,2001,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
48100,40351,25.0,2013-03-16,Kkkt Church,630,KKKT CHURCH,37.56490213,-4.18740142,Zahanati,0,Pangani,Ruvu Muungano,Kilimanjaro,3,3,Same,Ruvu,210,True,GeoData Consultants Ltd,Water authority,,,2005,windmill,wind-powered,wind-powered,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
41003,71391,0.0,2013-03-16,,963,,35.88843766,-3.37745156,Kigongoni Primary School 2,0,Internal,Kigongoni,Arusha,2,1,Monduli,Esilalei,1,False,GeoData Consultants Ltd,Parastatal,A,,2000,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
51700,67848,0.0,2013-03-16,,966,,35.85458727,-3.36711033,Uwanja Wa Barafu,0,Internal,Kisutu,Arusha,2,1,Monduli,Esilalei,1,False,GeoData Consultants Ltd,WUA,A,,2000,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
25088,60389,0.0,2013-03-16,0,67,0,39.09057676,-6.98052531,Shule Ya Msingi Chanika,0,Wami / Ruvu,Mtaa Wa Yongwe,Dar es Salaam,7,2,Ilala,Chanika,450,,GeoData Consultants Ltd,WUG,,False,2000,submersible,submersible,submersible,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
19741,38733,30.0,2013-03-16,Government Of Tanzania,965,DWE,36.8384557,-3.50782328,Kwa Goodluck Sandam,0,Pangani,Marurani Kusini,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29599,50392,0.0,2013-03-16,Lawatefuka Water Supply,1295,Lawatefuka water sup,37.05933587,-3.19489147,Kwa Elizabeth Focusi,0,Pangani,Merali Kati,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,TM part Three,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
57484,4244,30.0,2013-03-16,Government Of Tanzania,985,DWE,36.83035376,-3.49760561,Kwa Alfayo,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
27521,31405,0.0,2013-03-16,Government Of Tanzania,995,DWE,37.32456915,-3.30171824,Kwa Urio,0,Pangani,Karume,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,150,True,GeoData Consultants Ltd,Water Board,Huru mawela water project,,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
899,7691,0.0,2013-03-16,,1256,,36.71772211,-3.43276804,Olorieni Kati,0,Pangani,Olorieni,Arusha,2,3,Arusha Rural,Moshono,980,False,GeoData Consultants Ltd,Water Board,G,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
28268,7086,30.0,2013-03-16,Government Of Tanzania,982,DWE,36.82264494,-3.48417125,Kwa Isaya,0,Pangani,Marurani Juu,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
12301,11228,100.0,2013-03-16,0,53,0,39.08860883,-6.97443316,Kwa Mubanga,0,Wami / Ruvu,Mtaa Wa Nyeburu,Dar es Salaam,7,2,Ilala,Chanika,100,,GeoData Consultants Ltd,Private operator,,False,2010,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,hand dtw,borehole,groundwater,communal standpipe,communal standpipe,functional
22083,41480,0.0,2013-03-16,Lawatefuka Water Supply,1256,Lawatefuka water sup,37.0673945,-3.19295398,Kwa Yovita Frank,0,Pangani,Merali,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,Merali Line,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
58515,67280,0.0,2013-03-16,Lawatefuka Water Supply,1577,Lawatefuka water sup,37.10861745,-3.15376261,Kwa Naftal Munuo,0,Pangani,Maini,Kilimanjaro,3,7,Siha,Siha Kaskazini,1,True,GeoData Consultants Ltd,Water Board,BL Siha,True,2008,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
5439,618,50.0,2013-03-16,0,78,0,39.09453548,-6.98300812,Kwa Kangamika,0,Wami / Ruvu,Mtaa Wa Vikongoro,Dar es Salaam,7,2,Ilala,Chanika,150,,GeoData Consultants Ltd,Private operator,,False,2000,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,hand dtw,borehole,groundwater,communal standpipe,communal standpipe,functional
30303,60420,20.0,2013-03-16,Government Of Tanzania,947,DWE,36.858518,-3.51627549,Kwa Jackson,0,Pangani,Marurani Kusini,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35396,29168,500.0,2013-03-16,Isf,656,ISF,37.50615409,-4.0048767,Lesilwayi,0,Pangani,Lesilwayi,Kilimanjaro,3,3,Same,Ruvu,750,True,GeoData Consultants Ltd,Water authority,,False,2012,india mark ii,india mark ii,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
21493,59241,30.0,2013-03-16,Government Of Tanzania,976,DWE,36.82925297,-3.49346452,Chuo,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
28190,61965,0.0,2013-03-16,Ministry Of Water,1063,DWE,36.29178971,-2.98433588,Mnadani,0,Internal,Ingutot,Arusha,2,6,Longido,Ketumbeine,3000,True,GeoData Consultants Ltd,VWC,Elang'atadapash water proj,True,1978,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,cattle trough,cattle trough,functional
18427,31806,25.0,2013-03-16,Kkkt Church,636,RC CHURCH,37.56557441,-4.18674765,Zahanati,0,Pangani,Muungano,Kilimanjaro,3,3,Same,Ruvu,210,True,GeoData Consultants Ltd,Water authority,,,2005,windmill,wind-powered,wind-powered,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
23464,11292,0.0,2013-03-16,,963,,35.88560912,-3.37501272,Kwa Mzee David,0,Internal,Kigongoni,Arusha,2,1,Monduli,Esilalei,1,False,GeoData Consultants Ltd,WUA,A,,2000,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
37069,3139,0.0,2013-03-16,Government Of Tanzania,608,Government,37.51733679,-4.21826085,Mferejini,0,Pangani,Mferejini,Kilimanjaro,3,3,Same,Ruvu,200,True,GeoData Consultants Ltd,Water authority,,,2009,other - rope pump,rope pump,rope pump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
47705,34852,0.0,2013-03-16,,1241,,36.73035028,-3.43113663,Kalimaji Kati,0,Pangani,Kalimaji Kati,Arusha,2,3,Arusha Rural,Moshono,1,False,GeoData Consultants Ltd,Water Board,W,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
11365,13702,0.0,2013-03-16,0,57,0,39.11780678,-6.99254835,Ofisi Ya Mtaa,0,Wami / Ruvu,Mtaa Wa Yongwe,Dar es Salaam,7,2,Ilala,Chanika,1,,GeoData Consultants Ltd,WUG,,False,2010,other,other,other,wug,user-group,other,other,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,other,other,non functional
2168,1056,0.0,2013-03-16,Government Of Tanzania,959,DWE,37.34854075,-3.30395404,Kwa Gerard Msak,0,Pangani,Mrukuti,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,130,True,GeoData Consultants Ltd,Water Board,Rau kariwa karikachi,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
54562,20426,0.0,2013-03-16,,1005,,35.95384217,-3.44447734,Cha Wananchi,0,Internal,Shuleni,Arusha,2,1,Monduli,Esilalei,1,False,GeoData Consultants Ltd,WUA,K,,2000,ksb,submersible,submersible,wua,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
46947,64388,30.0,2013-03-16,Government Of Tanzania,984,DWE,36.82312955,-3.48378025,Kwa Martin,0,Pangani,Marurani Juu,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
26081,14520,0.0,2013-03-16,Government Of Tanzania,630,Government,37.56320465,-4.18718121,Kwa Moses,0,Pangani,Muungano,Kilimanjaro,3,3,Same,Ruvu,100,True,GeoData Consultants Ltd,Water authority,,,1976,submersible,submersible,submersible,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
42704,3811,0.0,2013-03-16,Government Of Tanzania,1005,DWE,37.33532387,-3.29582088,Kwa Dominiki Maro,0,Pangani,Okaseni Chini,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,225,True,GeoData Consultants Ltd,Water Board,Huru mawela water project,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
31129,57380,30.0,2013-03-16,Government Of Tanzania,956,DWE,36.84405689,-3.51151314,Kwa Magret,0,Pangani,Marurani Kusini,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
15442,57063,100.0,2013-03-16,,93,,39.08596496,-6.99129411,Kwa Ngwale,0,Wami / Ruvu,Mtaa Wa Vikongoro,Dar es Salaam,7,2,Ilala,Chanika,250,,GeoData Consultants Ltd,Private operator,,,2000,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,salty abandoned,salty,enough,enough,hand dtw,borehole,groundwater,communal standpipe,communal standpipe,functional
11052,18089,20.0,2013-03-16,Government Of Tanzania,967,DWE,36.84074022,-3.49162509,Kwa Aloyse,0,Pangani,Msumbiji,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
8815,43488,0.0,2013-03-16,Government Of Tanzania,954,DWE,36.85387871,-3.51336448,Shule Ya Msingi Umoja,0,Pangani,Marurani Kusini,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
53461,31784,0.0,2013-03-16,0,67,0,39.09074224,-6.98172319,Vikongoro Ccm,0,Wami / Ruvu,Mtaa Wa Vikongoro,Dar es Salaam,7,2,Ilala,Chanika,250,,GeoData Consultants Ltd,WUG,,False,1990,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
44855,38389,0.0,2013-03-16,Lawatefuka Water Supply,1480,Lawatefuka water sup,37.1044737,-3.16318499,Kwa Godfrey Anael Mm,0,Pangani,Maini,Kilimanjaro,3,7,Siha,Siha Kaskazini,1,True,GeoData Consultants Ltd,Water Board,BL Kisau,True,2008,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
22106,13963,30.0,2013-03-16,Government Of Tanzania,984,DWE,36.82634533,-3.49350792,Shule Ya Msingi,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
38562,9145,0.0,2013-03-16,Lawatefuka Water Supply,1262,Lawatefuka water sup,37.06363856,-3.19424976,Kwa Elizabeth Mmari,0,Pangani,Merali,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,BL Mwakikoti,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
10718,17232,0.0,2013-03-16,,43,,39.11921037,-6.99470401,Kwa Mzee Yahaya No1,0,Wami / Ruvu,Mtaa Wa Yongwe,Dar es Salaam,7,2,Ilala,Chanika,250,,GeoData Consultants Ltd,WUG,,,2000,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
54339,14186,0.0,2013-03-17,,1266,,36.72514377,-3.43163104,Olorieni,0,Pangani,Olorieni Kat,Arusha,2,3,Arusha Rural,Moshono,1,False,GeoData Consultants Ltd,Water Board,G,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
36290,38580,0.0,2013-03-17,Lawatefuka Water Supply,1166,Lawatefuka water sup,37.0468644,-3.26163009,Kwa Upendo Ndaragwai,0,Pangani,Mwinuko,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,BL Mwinuko A,True,2003,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
13754,52485,0.0,2013-03-17,,1035,,36.09162101,-3.55498015,Trm,0,Internal,Makuyuni,Arusha,2,1,Monduli,Makuyuni,1,,GeoData Consultants Ltd,,,,2000,other,other,other,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,other,other,non functional
23432,5441,500.0,2013-03-17,Government Of Tanzania,1329,Government,35.0595328,-11.53706812,Kwa Mzee Ima,3,Lake Nyasa,Lunyere,Ruvuma,10,3,Mbinga,Tingi,1,True,GeoData Consultants Ltd,VWC,Government,True,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
