,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
10346,5106,0.0,2011-03-10,Dhv,287,DWE,36.67908306,-8.32001187,Kalinga,0,Rufiji,Irangali,Morogoro,5,3,Ulanga,Minepa,1,True,GeoData Consultants Ltd,,,True,1986,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
42802,44159,3000.0,2011-03-10,Kkkt,1896,Commu,34.37464222,-9.58087841,none,0,Lake Nyasa,Matuje,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Maland,False,1991,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
39526,16082,0.0,2011-03-10,Irish Ai,255,DWE,36.35143542,-8.29522737,School,0,Rufiji,Imelemela,Morogoro,5,3,Kilombero,Mofu,527,True,GeoData Consultants Ltd,,,True,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
44569,52850,0.0,2011-03-10,Government Of Tanzania,359,DWE,36.70249974,-8.53503506,Fibo,0,Rufiji,Chafimbo,Morogoro,5,4,Ulanga,Kichangani,1,True,GeoData Consultants Ltd,,,True,2004,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
18784,38091,1000.0,2011-03-10,Danida,1792,DANID,34.53262719,-9.7803043,none,0,Lake Nyasa,Ng'Alike,Iringa,11,5,Ludewa,Mlangali,60,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
40346,25589,0.0,2011-03-10,Rc Ch,1767,MLADE,34.5054184,-9.68349631,none,0,Lake Nyasa,Kivukoni,Iringa,11,5,Ludewa,Lupanga,200,True,GeoData Consultants Ltd,VWC,Roman,False,2004,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
57693,25668,3000.0,2011-03-10,Unice,1882,Commu,34.3647909,-9.58782229,none,0,Lake Nyasa,Kidingili,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Maland,False,2010,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
1013,73545,0.0,2011-03-10,World Bank,0,Gove,35.37394148,-6.50056261,Bomban,0,Internal,Msumbi,Dodoma,1,6,Bahi,Nondwa,0,True,GeoData Consultants Ltd,VWC,Maga,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
18045,15343,0.0,2011-03-10,Government Of Tanzania,391,DWE,37.63530452,-6.04539013,Kwa Mkwanba,0,Wami / Ruvu,Luhanga,Morogoro,5,6,Mvomero,Diongoya,56,True,GeoData Consultants Ltd,VWC,,True,2010,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
55349,43837,0.0,2011-03-10,Water,0,Water,36.40663885,-6.44371772,Kwa Mwandiche,0,Wami / Ruvu,Kilimani,Dodoma,1,1,Mpwapwa,Mazae,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
57725,40674,200.0,2011-03-10,Kkkt,1731,Commu,34.39533774,-9.60471196,none,0,Lake Nyasa,Kasanga,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Ukange,False,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
40224,24901,500.0,2011-03-10,Dhv,289,DWE,36.67890794,-8.31934236,Kwakakanga,0,Rufiji,Irangali,Morogoro,5,3,Ulanga,Minepa,1,True,GeoData Consultants Ltd,,,True,1984,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
15842,41333,200.0,2011-03-10,Government Of Tanzania,180,DWE,38.79797404,-5.18161615,Kisimani,0,Pangani,Majengo,Tanga,4,3,Muheza,Majengo,600,True,GeoData Consultants Ltd,VWC,,False,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
14231,54178,0.0,2011-03-10,Government Of Tanzania,0,Gover,36.38799128,-6.37689763,Kwamsigara,0,Wami / Ruvu,Misheni,Dodoma,1,1,Mpwapwa,Mazae,0,True,GeoData Consultants Ltd,VWC,Iyom,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
41761,18914,2000.0,2011-03-10,Danida,1757,DANID,34.51974882,-9.7730242,none,0,Lake Nyasa,Mjini,Iringa,11,5,Ludewa,Mlangali,80,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35034,613,0.0,2011-03-10,Government Of Tanzania,349,DWE,37.62702982,-6.13201609,Sekondari Diongoya,0,Wami / Ruvu,Njiapanda,Morogoro,5,6,Mvomero,Diongoya,180,True,GeoData Consultants Ltd,VWC,,True,2009,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
44051,46867,200.0,2011-03-10,Dhv,319,DWE,36.67854876,-8.42916894,Mkuyuni,0,Rufiji,Mahongole,Morogoro,5,4,Ulanga,Kichangani,200,True,GeoData Consultants Ltd,,,True,1993,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
12199,70615,0.0,2011-03-10,Koico,0,GOVER,35.98153885,-6.43469619,Schools,0,Wami / Ruvu,Lusinde,Dodoma,1,4,Chamwino,Idifu,0,True,GeoData Consultants Ltd,VWC,Idif,True,0,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
11973,59558,200.0,2011-03-10,Government Of Tanzania,1742,DWE,38.21726061,-4.5620863,Mbaru Primary School,0,Pangani,Shwagoi,Tanga,4,1,Lushoto,Sunga,1,True,GeoData Consultants Ltd,VWC,Kidege forest,True,2002,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
5620,29067,0.0,2011-03-10,Water,0,Gove,35.39036688,-6.40249686,Maloda,0,Internal,Mtakuj,Dodoma,1,6,Bahi,Nondwa,0,True,GeoData Consultants Ltd,VWC,Zeje,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
814,1605,0.0,2011-03-10,Islamic,295,Islamic,36.62644435,-8.40947377,Msikitini,0,Rufiji,Minazini,Morogoro,5,4,Ulanga,Lupiro,300,True,GeoData Consultants Ltd,,,True,1998,nira/tanira,nira/tanira,handpump,private operator,commercial,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
6206,63084,0.0,2011-03-10,Government Of Tanzania,0,GOVER,36.07041222,-6.3645248,Mbahama,0,Wami / Ruvu,Nyerere,Dodoma,1,4,Chamwino,Igandu,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
16253,1019,0.0,2011-03-10,World Bank,0,Gove,35.51036731,-6.28503664,Shulen,0,Internal,Chitel,Dodoma,1,6,Bahi,Mpalanga,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,functional
6265,47858,0.0,2011-03-10,Bsf,0,Gove,35.54756815,-6.33643291,Mnadan,0,Internal,Kikuyu,Dodoma,1,6,Bahi,Ibugule,0,True,GeoData Consultants Ltd,VWC,Nkho,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
34856,27184,200.0,2011-03-10,Dhv,300,DWE,36.63036296,-8.41046247,Shuleni,0,Rufiji,Igumbiro Kati,Morogoro,5,4,Ulanga,Lupiro,800,True,GeoData Consultants Ltd,,,True,1992,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
55994,30895,0.0,2011-03-10,Government Of Tanzania,0,Gover,36.37176835,-6.50062859,Lamboni,0,Wami / Ruvu,Muungano,Dodoma,1,1,Mpwapwa,Mazae,0,True,GeoData Consultants Ltd,VWC,Chis,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,cattle trough,cattle trough,functional
12228,38644,500.0,2011-03-10,Dhv,284,Governme,36.68057446,-8.26694092,Ofisini,0,Rufiji,Kisaki Mbali,Morogoro,5,3,Ulanga,Minepa,1,True,GeoData Consultants Ltd,,Minepa w,True,1974,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
15927,38132,0.0,2011-03-10,African,364,Kuwait,37.63711685,-6.11886573,Sekondari,0,Wami / Ruvu,Komstari,Morogoro,5,6,Mvomero,Diongoya,800,True,GeoData Consultants Ltd,VWC,,True,2008,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
34919,31196,0.0,2011-03-10,Dhv,570,DWE,36.63968949,-8.62777192,Shuleni,0,Rufiji,Chipweka,Morogoro,5,4,Ulanga,Msogezi,560,True,GeoData Consultants Ltd,,,True,1998,nira/tanira,nira/tanira,handpump,other,other,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
41764,8923,0.0,2011-03-10,Government Of Tanzania,0,Gover,36.45843007,-6.33304749,Kwa Rabeka,0,Wami / Ruvu,Chamnye,Dodoma,1,1,Mpwapwa,Mazae,0,True,GeoData Consultants Ltd,VWC,Maza,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
43546,68892,0.0,2011-03-10,Community,251,Communit,36.35436616,-8.27228422,School,0,Rufiji,Mwaya,Morogoro,5,3,Kilombero,Mofu,160,True,GeoData Consultants Ltd,,,True,2007,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
56835,36468,0.0,2011-03-10,Dhv,538,DWE,36.68275004,-8.62704237,Kwamzanike,0,Rufiji,Mpingu,Morogoro,5,4,Ulanga,Msogezi,300,True,GeoData Consultants Ltd,,,True,1997,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
56310,48739,0.0,2011-03-10,Danida,1772,DANID,34.53377325,-9.77606991,none,0,Lake Nyasa,Mlangali Ndani,Iringa,11,5,Ludewa,Mlangali,650,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
38281,23081,0.0,2011-03-10,Mrtc,0,Jerem,36.0762607,-6.36734604,Joel,0,Wami / Ruvu,Chamwino,Dodoma,1,4,Chamwino,Igandu,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
56828,20732,200.0,2011-03-10,Dhv,559,DWE,36.63514715,-8.626936500000001,Kwarimota,0,Rufiji,Chipweka,Morogoro,5,4,Ulanga,Msogezi,1,True,GeoData Consultants Ltd,,,True,1998,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
54137,26129,500.0,2011-03-10,Co,1399,Ki,36.86232755,-6.26333813,Chagongwe,0,Wami / Ruvu,Mjini,Morogoro,5,1,Kilosa,Rubeho,280,True,GeoData Consultants Ltd,VWC,Ru,True,2007,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
35004,29137,0.0,2011-03-10,World Bank,0,Gove,35.45153944,-6.3612711,Shulen,0,Internal,Chimag,Dodoma,1,6,Bahi,Mpalanga,0,True,GeoData Consultants Ltd,VWC,Chid,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,functional
43591,43972,3000.0,2011-03-10,Kkkt,1869,Commu,34.37189627,-9.58155658,none,0,Lake Nyasa,Kilangali,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Maland,False,1991,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
10025,31268,0.0,2011-03-10,Amref,56,AMREF,39.27274798,-7.16603953,Msikitini,0,Wami / Ruvu,Mbozoro,Pwani,6,4,Mkuranga,Mbezi,150,True,GeoData Consultants Ltd,VWC,,False,2003,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
4481,17758,0.0,2011-03-10,Amref,29,AMREF,39.26829028,-7.19324303,Kwa Jogelo,0,Wami / Ruvu,Gomapembe,Pwani,6,4,Mkuranga,Mbezi,120,True,GeoData Consultants Ltd,VWC,,False,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
38158,11980,1000.0,2011-03-10,Danida,1743,DANID,34.53152424,-9.7696043,none,0,Lake Nyasa,Mlangali Ndani,Iringa,11,5,Ludewa,Mlangali,35,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
43967,52570,200.0,2011-03-10,Anglican Church,1724,Angli,34.61401227,-9.76334813,none,0,Lake Nyasa,Mkiu,Iringa,11,5,Ludewa,Mlangali,103,True,GeoData Consultants Ltd,VWC,Anglic,False,2001,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
38304,3439,0.0,2011-03-10,Rc Ch,1739,MLADE,34.50550925,-9.68941169,none,0,Lake Nyasa,Kivukoni,Iringa,11,5,Ludewa,Lupanga,150,True,GeoData Consultants Ltd,VWC,Roman,False,2004,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
59090,70545,0.0,2011-03-10,Government Of Tanzania,220,DWE,38.64287318,-5.24906446,Tridep,0,Pangani,Songa,Tanga,4,3,Muheza,Kwafungo,300,True,GeoData Consultants Ltd,VWC,,False,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
28323,31733,1000.0,2011-03-10,Danida,1779,DANID,34.53443876,-9.77874229,none,0,Lake Nyasa,Ng'Alike,Iringa,11,5,Ludewa,Mlangali,30,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
37633,19909,0.0,2011-03-10,Ded,169,DW,38.43392315,-6.53065768,Mlondwa,0,Wami / Ruvu,Msigi,Pwani,6,1,Bagamoyo,Talawanda,800,True,GeoData Consultants Ltd,VWC,,False,1993,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
17164,45861,0.0,2011-03-10,Amref,29,AMREF,39.258859,-7.18920303,Kigomba,0,Wami / Ruvu,Mwanzega,Pwani,6,4,Mkuranga,Mbezi,400,True,GeoData Consultants Ltd,VWC,,False,2000,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
54162,25696,0.0,2011-03-10,Government Of Tanzania,260,RWE,36.95557742,-7.6978662,Lilambo,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,175,True,GeoData Consultants Ltd,Company,Ikela Wa,True,1971,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
16797,33460,500.0,2011-03-10,Go,1380,Go,36.86291435,-6.26723447,Cha Mawe,0,Wami / Ruvu,Cha Mawe,Morogoro,5,1,Kilosa,Rubeho,250,True,GeoData Consultants Ltd,VWC,Ru,True,1981,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
34776,41445,0.0,2011-03-10,Go,1388,Go,36.86559137,-6.29147973,Manyemba,0,Wami / Ruvu,Manyemba,Morogoro,5,1,Kilosa,Rubeho,540,True,GeoData Consultants Ltd,VWC,Ru,True,1967,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
10798,55697,0.0,2011-03-10,Government Of Tanzania,0,Gove,35.5581224,-6.34731754,Chilon,0,Internal,Chinog,Dodoma,1,6,Bahi,Ibugule,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
5344,63001,0.0,2011-03-10,Government Of Tanzania,391,DWE,37.63644666,-6.05444583,Shuleni,0,Wami / Ruvu,Kwadoli Shuleni,Morogoro,5,6,Mvomero,Diongoya,300,True,GeoData Consultants Ltd,VWC,,True,2010,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
10892,27554,500.0,2011-03-10,Dhv,273,DWE,36.67909755,-8.27639571,Tupendane,0,Rufiji,Tupendane,Morogoro,5,3,Ulanga,Minepa,500,True,GeoData Consultants Ltd,,,True,2004,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
35199,63093,200.0,2011-03-10,Irish Ai,318,DWE,35.9246491,-8.56812176,School,0,Rufiji,Lufuru,Morogoro,5,3,Kilombero,Chita,200,True,GeoData Consultants Ltd,,,True,2008,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
12049,1549,0.0,2011-03-10,Idc,725,DWE,35.47416378,-7.38411148,none,0,Rufiji,Ndolela,Iringa,11,1,Iringa Rural,Itunundu,1,False,GeoData Consultants Ltd,VWC,Itunun,True,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
58922,63478,0.0,2011-03-10,Dhv,309,DHV,35.85869447,-8.67202648,Kwakiwanga,0,Rufiji,Chisano,Morogoro,5,3,Kilombero,Chisano,200,True,GeoData Consultants Ltd,,,True,1997,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
38434,43168,0.0,2011-03-10,Government Of Tanzania,175,DWE,38.79963156,-5.17017866,Kisimani,0,Pangani,Genge,Tanga,4,3,Muheza,Majengo,3500,True,GeoData Consultants Ltd,VWC,,False,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
4497,72758,0.0,2011-03-10,Water,0,Gove,35.39583147,-6.39820638,Mzee J,0,Internal,Muunga,Dodoma,1,6,Bahi,Nondwa,0,True,GeoData Consultants Ltd,VWC,Zeje,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
19746,57017,500.0,2011-03-10,Kkkt,1929,Commu,34.34179021,-9.62880135,none,0,Lake Nyasa,Ipululu,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Igumbi,False,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
16040,22959,3000.0,2011-03-10,Kkkt,1888,Commu,34.37404838,-9.57953451,none,0,Lake Nyasa,Matuje,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Maland,False,1991,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
16412,47970,0.0,2011-03-10,Government Of Tanzania,313,RWE,38.53675496,-4.97719954,Kwabakari,0,Pangani,Kwabugi,Tanga,4,2,Korogwe,Magoma,200,True,GeoData Consultants Ltd,VWC,Kwamazandu water sup,True,1978,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
43905,47470,0.0,2011-03-10,Dhv,329,DWE,36.68936652,-8.46234827,Shuleni,0,Rufiji,Ikungua,Morogoro,5,4,Ulanga,Kichangani,136,False,GeoData Consultants Ltd,,,True,1995,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
41736,71986,500.0,2011-03-10,Kkkt,1695,Commu,34.28802575,-9.62144962,none,0,Lake Nyasa,Ng`Ongo,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Kijyom,False,1995,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
41507,31384,0.0,2011-03-10,Undp,1720,MLADE,34.50558427,-9.69846756,none,0,Lake Nyasa,Morogoro,Iringa,11,5,Ludewa,Lupanga,110,True,GeoData Consultants Ltd,VWC,UNDP,False,2004,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
5331,32364,0.0,2011-03-10,Government Of Tanzania,470,DWE,36.73082037,-8.60068564,Shuleni,0,Rufiji,Chikuti Kati,Morogoro,5,4,Ulanga,Msogezi,400,False,GeoData Consultants Ltd,,,False,2007,nira/tanira,nira/tanira,handpump,other,other,never pay,never pay,fluoride,fluoride,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
10948,65458,500.0,2011-03-10,Kkkt,1721,Commu,34.29333944,-9.62158306,none,0,Lake Nyasa,Kijombo K,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Kijyom,False,1995,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
19759,27086,0.0,2011-03-10,Ikela Wa,259,Ikela Wa,36.95708121,-7.69881108,Mwenge Pc,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,80,True,GeoData Consultants Ltd,Company,Ikela Wa,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
38028,45860,0.0,2011-03-10,Japan,1799,MLADE,34.51785762,-9.76941655,none,0,Lake Nyasa,Ubela,Iringa,11,5,Ludewa,Mlangali,75,True,GeoData Consultants Ltd,VWC,Japan,False,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
966,17088,0.0,2011-03-11,Water,0,Commu,36.32262329,-6.03050007,Kwa Charles,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Sejeli,0,True,GeoData Consultants Ltd,VWC,Seje,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
14982,11658,0.0,2011-03-11,District Council,-16,DWE,38.85094114,-5.78314553,Kwa Bimgaza,0,Pangani,Mkwaja,Tanga,4,5,Pangani,Mkwaja,70,True,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
3772,23025,0.0,2011-03-11,Government Of Tanzania,184,DWE,38.67291303,-5.18605527,Bwiti,0,Pangani,Bwiti,Tanga,4,3,Muheza,Potwe,1,True,GeoData Consultants Ltd,VWC,,False,2010,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
48056,49295,0.0,2011-03-11,Danida,1842,DANID,34.55764347,-9.7296259,none,50,Lake Nyasa,Mashariki,Iringa,11,5,Ludewa,Mlangali,1,True,GeoData Consultants Ltd,VWC,DANIDA,False,1992,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
56750,69751,0.0,2011-03-11,The Isla,232,The Isla,37.03754701,-7.77818519,Mosque,0,Rufiji,Msolwa Kati,Morogoro,5,3,Kilombero,Kidatu,350,True,GeoData Consultants Ltd,,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
673,63908,0.0,2011-03-11,Undp,1782,MLADE,34.48010737,-9.68703952,none,0,Lake Nyasa,Ikulungilo,Iringa,11,5,Ludewa,Lupanga,200,True,GeoData Consultants Ltd,VWC,UNDP,False,2004,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
